Time:,3:22:14.021763,Eff. time:,"4 days, 11:51:28.696416",Size:,10000,Cores:,32,CPU:,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz
MSE,HN,Epochs,Batch size,Learning rate
0.025632260367274284,2,150,100,0.004
0.06968189030885696,2,150,100,0.01
0.025142038241028786,2,150,100,0.02
0.02536669187247753,2,150,100,0.04
0.06396565586328506,2,150,100,0.1
0.41013801097869873,2,150,150,0.0001
0.14972802996635437,2,150,150,0.0002
0.040326133370399475,2,150,150,0.0004
0.030741820111870766,2,150,150,0.001
0.040630318224430084,2,150,150,0.002
0.040470417588949203,2,150,150,0.004
0.06924157589673996,2,150,150,0.01
0.06402882933616638,2,150,150,0.02
0.06451566517353058,2,150,150,0.04
0.07628335803747177,2,150,150,0.1
0.08860892057418823,2,150,200,0.0001
0.05548989772796631,2,150,200,0.0002
0.040868476033210754,2,150,200,0.0004
0.04274465888738632,2,150,200,0.001
0.04284339025616646,2,150,200,0.002
0.026238376274704933,2,150,200,0.004
0.025095796212553978,2,150,200,0.01
0.025210993364453316,2,150,200,0.02
0.06321404129266739,2,150,200,0.04
0.06355214864015579,2,150,200,0.1
0.1638765186071396,2,150,250,0.0001
0.04290401563048363,2,150,250,0.0002
0.08225046098232269,2,150,250,0.0004
0.0487561970949173,2,150,250,0.001
0.030112434178590775,2,150,250,0.002
0.0431390106678009,2,150,250,0.004
0.024826645851135254,2,150,250,0.01
0.06981218606233597,2,150,250,0.02
0.027099814265966415,2,150,250,0.04
0.02670198865234852,2,150,250,0.1
0.5771834254264832,2,150,300,0.0001
0.22864355146884918,2,150,300,0.0002
0.07317133247852325,2,150,300,0.0004
0.03675847873091698,2,150,300,0.001
0.028494862839579582,2,150,300,0.002
0.04248037189245224,2,150,300,0.004
0.023981960490345955,2,150,300,0.01
0.0672721415758133,2,150,300,0.02
0.0738196149468422,2,150,300,0.04
0.07150290906429291,2,150,300,0.1
0.03930559754371643,2,200,1,0.0001
0.06931568682193756,2,200,1,0.0002
0.06563105434179306,2,200,1,0.0004
0.06886737793684006,2,200,1,0.001
0.07106972485780716,2,200,1,0.002
0.026457037776708603,2,200,1,0.004
0.0726039856672287,2,200,1,0.01
0.07258888334035873,2,200,1,0.02
0.0721968337893486,2,200,1,0.04
0.04794511944055557,2,200,1,0.1
0.04023795202374458,2,200,10,0.0001
0.03851599246263504,2,200,10,0.0002
0.029742300510406494,2,200,10,0.0004
0.026341905817389488,2,200,10,0.001
0.02713763900101185,2,200,10,0.002
0.07075625658035278,2,200,10,0.004
0.07268618792295456,2,200,10,0.01
0.0682639479637146,2,200,10,0.02
0.08210615813732147,2,200,10,0.04
0.04273935779929161,2,200,10,0.1
0.04110664501786232,2,200,25,0.0001
0.039300642907619476,2,200,25,0.0002
0.05469786003232002,2,200,25,0.0004
0.031579140573740005,2,200,25,0.001
0.04004588723182678,2,200,25,0.002
0.06660067290067673,2,200,25,0.004
0.04925725609064102,2,200,25,0.01
0.06891468167304993,2,200,25,0.02
0.04830252006649971,2,200,25,0.04
0.045411743223667145,2,200,25,0.1
0.12920579314231873,2,200,50,0.0001
0.04252085089683533,2,200,50,0.0002
0.039531052112579346,2,200,50,0.0004
0.038051437586545944,2,200,50,0.001
0.03321981057524681,2,200,50,0.002
0.034532222896814346,2,200,50,0.004
0.045239027589559555,2,200,50,0.01
0.0740044042468071,2,200,50,0.02
0.07629646360874176,2,200,50,0.04
0.05139196291565895,2,200,50,0.1
0.06759505718946457,2,200,80,0.0001
0.043997105211019516,2,200,80,0.0002
0.026978537440299988,2,200,80,0.0004
0.03790375962853432,2,200,80,0.001
0.0381430946290493,2,200,80,0.002
0.04129403457045555,2,200,80,0.004
0.06954365968704224,2,200,80,0.01
0.026915518566966057,2,200,80,0.02
0.04342852532863617,2,200,80,0.04
0.07519876956939697,2,200,80,0.1
0.0413503497838974,2,200,100,0.0001
0.04679965600371361,2,200,100,0.0002
0.040884021669626236,2,200,100,0.0004
0.03601828217506409,2,200,100,0.001
0.04291386902332306,2,200,100,0.002
0.040632233023643494,2,200,100,0.004
0.026315322145819664,2,200,100,0.01
0.0715380385518074,2,200,100,0.02
0.040806807577610016,2,200,100,0.04
0.06281396001577377,2,200,100,0.1
0.09116850048303604,2,200,150,0.0001
0.06599003076553345,2,200,150,0.0002
0.05483251437544823,2,200,150,0.0004
0.041384100914001465,2,200,150,0.001
0.03594617545604706,2,200,150,0.002
0.07135511934757233,2,200,150,0.004
0.025895919650793076,2,200,150,0.01
0.0642336830496788,2,200,150,0.02
0.06411231309175491,2,200,150,0.04
0.07678185403347015,2,200,150,0.1
0.09767811745405197,2,200,200,0.0001
0.07199841737747192,2,200,200,0.0002
0.04588325321674347,2,200,200,0.0004
0.04018807038664818,2,200,200,0.001
0.026317892596125603,2,200,200,0.002
0.05877475440502167,2,200,200,0.004
0.03985225781798363,2,200,200,0.01
0.06703059375286102,2,200,200,0.02
0.06607308238744736,2,200,200,0.04
0.04662762209773064,2,200,200,0.1
