Time:,33:21.3,Size:,10000,Cores:,32,CPU:,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,
MSE,H1,H2,Epochs,Batch size,Learning rate,,,,,
0.044151213,10,2,300,100,0.0001,,,,,
0.044152814,10,4,350,50,0.0002,,,,,
0.044157863,4,2,200,200,0.0002,,,,,
0.044158058,10,2,400,25,0.02,,,,,
0.04415896,8,4,150,10,0.001,,,,,
0.044162206,8,4,250,150,0.0004,,,,,
0.044163981,4,4,350,50,0.002,,,,,
0.044167137,6,4,50,50,0.0004,,,,,
0.044167536,4,4,50,1,0.0002,,,,,
0.044167713,4,4,250,1,0.001,,,,,
0.0441767,4,4,150,50,0.0001,,,,,
0.044178296,4,4,250,250,0.001,,,,,
0.044179322,8,2,10,1,0.04,,,,,
0.044183391,6,2,50,200,0.1,,,,,
0.044190068,6,4,400,50,0.01,,,,,
0.044191238,8,2,300,150,0.04,,,,,
0.044192583,6,2,400,80,0.02,,,,,
0.044199836,6,2,50,300,0.002,,,,,
0.044200315,4,2,200,10,0.1,,,,,
0.044208061,10,4,350,100,0.0001,,,,,
0.044218351,10,2,10,10,0.0004,,,,,
0.044221462,6,4,400,150,0.0002,,,,,
0.044222727,4,4,150,200,0.002,,,,,
0.044230939,2,2,25,150,0.002,,,,,
0.044231442,2,2,10,300,0.01,,,,,
0.044231924,8,2,25,200,0.02,,,,,
0.044236372,4,2,350,25,0.0002,,,,,
0.044241383,2,2,300,150,0.0002,,,,,
0.044242178,6,4,400,25,0.001,,,,,
0.04424223,6,2,300,10,0.04,,,,,
0.044242657,4,4,25,150,0.04,,,,,
0.044244719,6,4,50,80,0.001,,,,,
0.044249183,10,2,300,10,0.04,,,,,
0.044261707,6,4,400,300,0.1,,,,,
0.044265771,10,2,350,50,0.02,,,,,
0.044267136,6,4,100,100,0.002,,,,,
0.044270375,4,2,50,10,0.1,,,,,
0.044271322,10,4,400,200,0.1,,,,,
0.044271802,6,4,250,100,0.0001,,,,,
0.044277051,8,2,150,50,0.0002,,,,,
0.044287267,6,4,400,150,0.0001,,,,,
0.044291367,4,4,150,50,0.0002,,,,,
0.04429405,10,4,25,80,0.001,,,,,
0.044296358,4,4,25,300,0.1,,,,,
0.044298087,6,2,50,300,0.001,,,,,
0.044302158,8,2,150,50,0.0001,,,,,
0.044306326,4,2,200,80,0.1,,,,,
0.04430702,4,4,200,250,0.01,,,,,
0.044323976,2,4,10,25,0.002,,,,,
0.044331393,10,2,100,150,0.0004,,,,,
0.04433365,4,4,100,10,0.0004,,,,,
0.044335259,10,4,10,250,0.0001,,,,,
0.044335862,10,4,25,150,0.01,,,,,
0.044338883,8,2,50,1,0.0002,,,,,
0.044339187,4,2,350,1,0.0004,,,,,
0.044340337,6,2,400,1,0.02,,,,,
0.044345994,2,2,150,25,0.0002,,,,,
0.044347709,10,2,25,150,0.02,,,,,
0.044350202,6,4,150,25,0.0002,,,,,
0.044352025,10,2,25,1,0.0004,,,,,
0.044361319,2,4,300,50,0.0004,,,,,
0.044365877,6,4,25,10,0.004,,,,,
0.044368993,2,4,200,10,0.0001,,,,,
0.044370759,2,4,250,1,0.0001,,,,,
0.044371527,2,2,400,300,0.0002,,,,,
0.044372906,4,2,25,200,0.002,,,,,
0.044377612,10,4,300,80,0.02,,,,,
0.044379128,6,2,10,150,0.01,,,,,
0.044380719,2,2,400,150,0.0002,,,,,
0.044383328,10,4,300,150,0.1,,,,,
0.044383479,10,2,400,300,0.0002,,,,,
0.044384831,2,2,10,80,0.1,,,,,
0.044389742,10,4,200,80,0.0002,,,,,
0.04439023,4,2,100,100,0.01,,,,,
0.044391288,8,2,200,80,0.1,,,,,
0.044395338,4,2,150,80,0.004,,,,,
0.044397454,6,4,350,250,0.001,,,,,
0.044398162,6,4,250,80,0.0001,,,,,
0.044401771,10,4,200,10,0.02,,,,,
0.044403422,10,4,200,80,0.0001,,,,,
0.044404543,10,2,200,25,0.0002,,,,,
0.044408282,6,4,250,150,0.0002,,,,,
0.044408491,10,2,400,50,0.0004,,,,,
0.044409006,2,2,300,50,0.0001,,,,,
0.044410686,2,4,300,25,0.0001,,,,,
0.044412819,10,2,250,80,0.0001,,,,,
0.044413719,8,2,25,150,0.004,,,,,
0.044414883,4,2,400,250,0.04,,,,,
0.04441663,4,4,100,10,0.0002,,,,,
0.044419372,2,4,10,80,0.004,,,,,
0.044422419,10,2,25,50,0.0004,,,,,
0.044423525,8,4,10,300,0.01,,,,,
0.04442616,6,2,350,80,0.1,,,,,
0.044435066,4,2,150,1,0.02,,,,,
0.044436292,8,4,150,25,0.0001,,,,,
0.044439222,10,2,25,1,0.0001,,,,,
0.044439456,10,4,200,10,0.004,,,,,
0.044439891,6,4,250,200,0.02,,,,,
0.044441749,2,4,50,1,0.004,,,,,
0.044441798,2,4,25,150,0.0002,,,,,
0.044444367,2,2,250,80,0.0002,,,,,
0.044444936,8,2,10,1,0.02,,,,,
0.044451492,10,4,10,100,0.04,,,,,
0.044456529,8,4,350,25,0.04,,,,,
0.044462521,2,2,50,150,0.001,,,,,
0.044465082,6,2,250,50,0.02,,,,,
0.044469354,4,4,350,150,0.02,,,,,
0.044474104,10,2,300,25,0.1,,,,,
0.044474377,4,4,250,1,0.004,,,,,
0.04447705,4,4,150,50,0.0004,,,,,
0.04448161,4,4,150,100,0.0002,,,,,
0.044482866,10,4,10,200,0.01,,,,,
0.044484419,2,2,10,10,0.001,,,,,
0.044515072,4,2,100,300,0.1,,,,,
0.04451511,4,2,100,150,0.001,,,,,
0.044516515,8,2,10,150,0.01,,,,,
0.044516528,6,2,100,200,0.004,,,,,
0.044519253,8,2,400,150,0.0001,,,,,
0.04452072,10,4,25,80,0.0001,,,,,
0.044521312,8,2,25,200,0.002,,,,,
0.044521751,10,2,25,80,0.01,,,,,
0.044522524,4,2,100,250,0.002,,,,,
0.044528415,8,2,350,300,0.0002,,,,,
0.044543201,10,2,25,50,0.1,,,,,
0.044545433,10,2,100,80,0.0002,,,,,
0.04454644,2,2,400,250,0.0002,,,,,
0.044550722,4,4,300,150,0.01,,,,,
0.044554335,10,4,50,10,0.0004,,,,,
0.044558046,4,4,50,100,0.1,,,,,
0.044559221,2,2,10,80,0.0004,,,,,
0.044566758,8,4,250,25,0.02,,,,,
0.044569656,2,2,10,200,0.1,,,,,
0.04456992,2,2,250,25,0.0001,,,,,
0.044570742,10,4,400,50,0.02,,,,,
0.044572783,6,2,400,250,0.1,,,,,
0.044573376,8,4,300,250,0.0002,,,,,
0.044578036,6,2,300,100,0.0001,,,,,
0.044579089,6,2,400,25,0.001,,,,,
0.044579266,4,4,300,200,0.02,,,,,
0.044582411,8,4,300,100,0.0002,,,,,
0.044582892,2,2,300,100,0.0002,,,,,
0.044582974,10,2,200,200,0.0002,,,,,
0.044590896,8,2,50,200,0.002,,,,,
0.044592013,8,4,10,80,0.004,,,,,
0.044593916,8,2,10,250,0.02,,,,,
0.04459402,4,4,10,50,0.002,,,,,
0.044595579,4,4,300,25,0.0001,,,,,
0.044596283,4,4,350,25,0.002,,,,,
0.044596318,6,2,200,150,0.01,,,,,
0.044599975,2,4,400,200,0.04,,,,,
0.044602936,6,4,300,10,0.004,,,,,
0.044612101,8,2,10,10,0.001,,,,,
0.044612383,8,4,150,80,0.04,,,,,
0.044612502,4,4,300,150,0.0004,,,,,
0.044613526,4,2,50,1,0.001,,,,,
0.044616613,10,2,50,250,0.001,,,,,
0.044623941,6,2,10,300,0.01,,,,,
0.044626065,4,2,100,300,0.002,,,,,
0.044628766,4,4,400,300,0.0004,,,,,
0.044629122,8,2,150,150,0.0002,,,,,
0.044631384,6,4,100,25,0.0002,,,,,
0.044632751,2,2,10,200,0.004,,,,,
0.0446336,6,4,50,80,0.04,,,,,
0.044637912,8,2,100,10,0.0001,,,,,
0.044642482,6,2,200,250,0.04,,,,,
0.04464278,2,2,50,1,0.04,,,,,
0.044657777,8,4,300,80,0.002,,,,,
0.044662478,10,4,200,150,0.0002,,,,,
0.044668916,10,4,300,100,0.0004,,,,,
0.044678022,2,4,400,300,0.0002,,,,,
0.044678825,4,4,150,25,0.0001,,,,,
0.044679485,8,2,100,25,0.0001,,,,,
0.044684705,10,2,10,1,0.0001,,,,,
0.044685391,10,4,400,300,0.0002,,,,,
0.044685647,10,4,25,250,0.002,,,,,
0.044686086,6,2,300,200,0.0002,,,,,
0.044686431,8,2,250,300,0.0004,,,,,
0.044686491,4,4,300,10,0.001,,,,,
0.044686594,4,4,300,200,0.0004,,,,,
0.044690231,8,2,200,250,0.1,,,,,
0.04469123,10,4,25,80,0.002,,,,,
0.044691406,6,2,150,150,0.0004,,,,,
0.04469384,4,4,250,250,0.004,,,,,
0.044698405,2,4,350,200,0.0001,,,,,
0.044705585,4,4,400,10,0.0001,,,,,
0.044705771,10,2,150,25,0.04,,,,,
0.044706371,2,2,350,50,0.0001,,,,,
0.044708756,2,4,10,200,0.0004,,,,,
0.044709558,8,4,50,80,0.0004,,,,,
0.044715153,4,4,300,100,0.01,,,,,
0.044717248,4,2,25,250,0.002,,,,,
0.044720881,4,2,50,300,0.004,,,,,
0.044723457,6,2,350,150,0.01,,,,,
0.044726653,6,4,300,250,0.002,,,,,
0.044732917,6,2,250,80,0.1,,,,,
0.044738383,2,4,25,250,0.004,,,,,
0.044739577,10,4,350,250,0.001,,,,,
0.044739813,2,4,250,200,0.0004,,,,,
0.044750088,10,2,250,25,0.04,,,,,
0.044750264,6,2,250,80,0.001,,,,,
0.044751288,8,2,10,25,0.01,,,,,
0.044753947,8,2,25,250,0.004,,,,,
0.044760294,4,2,200,10,0.0002,,,,,
0.044762683,8,2,50,250,0.001,,,,,
0.044763061,2,4,25,300,0.004,,,,,
0.044768084,8,4,10,1,0.0002,,,,,
0.044768333,6,4,25,150,0.002,,,,,
0.044770953,2,2,400,200,0.0002,,,,,
0.044777096,2,4,10,50,0.0001,,,,,
0.044777721,2,2,50,200,0.004,,,,,
0.044779665,6,2,300,200,0.002,,,,,
0.044782694,6,4,300,200,0.02,,,,,
0.044786239,8,2,300,200,0.0001,,,,,
0.044786681,2,2,350,150,0.0002,,,,,
0.044787953,8,4,400,80,0.0001,,,,,
0.044789023,10,2,200,250,0.0002,,,,,
0.044791803,8,4,400,1,0.04,,,,,
0.044801387,10,2,300,250,0.0002,,,,,
0.044802578,2,2,400,250,0.0004,,,,,
0.044802646,2,2,200,150,0.0002,,,,,
0.044805619,6,4,150,200,0.001,,,,,
0.044806001,10,4,400,50,0.0001,,,,,
0.044808887,10,2,350,200,0.04,,,,,
0.044812557,4,2,50,25,0.02,,,,,
0.044812745,8,2,10,25,0.001,,,,,
0.044814239,6,2,50,1,0.002,,,,,
0.044816375,4,4,200,200,0.0004,,,,,
0.044816718,4,4,100,150,0.001,,,,,
0.044820307,2,4,150,150,0.01,,,,,
0.0448207,8,2,200,150,0.0002,,,,,
0.044821073,8,2,300,80,0.0004,,,,,
0.044821442,4,2,200,1,0.002,,,,,
0.044823128,4,2,250,80,0.0001,,,,,
0.04482685,6,4,300,250,0.0002,,,,,
0.044829357,2,4,50,80,0.0004,,,,,
0.044829669,8,4,150,25,0.0004,,,,,
0.044829873,10,4,100,80,0.0002,,,,,
0.044830304,10,2,150,300,0.0001,,,,,
0.044835325,2,2,400,10,0.1,,,,,
0.044835627,6,2,10,25,0.0002,,,,,
0.044839023,10,2,150,25,0.0004,,,,,
0.044841122,8,2,200,300,0.002,,,,,
0.044842672,8,4,350,250,0.0004,,,,,
0.044846135,4,4,10,50,0.04,,,,,
0.04484776,10,2,150,10,0.0001,,,,,
0.044855303,10,4,250,50,0.02,,,,,
0.044855585,6,4,50,300,0.0002,,,,,
0.044861461,4,4,200,1,0.02,,,,,
0.044862347,6,4,250,100,0.04,,,,,
0.044862505,2,4,150,50,0.0002,,,,,
0.044865461,8,4,250,150,0.0001,,,,,
0.044868346,10,2,250,10,0.0001,,,,,
0.044868514,10,4,10,80,0.002,,,,,
0.044870951,6,2,400,25,0.02,,,,,
0.044872089,8,4,200,200,0.0002,,,,,
0.044881327,4,2,250,80,0.0002,,,,,
0.044883167,4,2,25,1,0.0004,,,,,
0.044884057,10,2,250,50,0.0002,,,,,
0.044884356,8,4,300,10,0.0002,,,,,
0.044886444,10,4,250,100,0.0002,,,,,
0.044887193,6,2,25,80,0.002,,,,,
0.044892124,8,4,300,1,0.0001,,,,,
0.044896858,10,2,10,250,0.01,,,,,
0.044900087,2,2,350,80,0.0001,,,,,
0.044904443,4,2,300,200,0.01,,,,,
0.04490538,6,4,350,200,0.01,,,,,
0.044906368,6,2,10,10,0.0004,,,,,
0.044906478,2,2,300,300,0.1,,,,,
0.044909789,10,2,10,25,0.001,,,,,
0.044912607,2,4,25,50,0.002,,,,,
0.044912633,2,4,150,80,0.0002,,,,,
0.044918507,8,4,50,1,0.02,,,,,
0.044918999,8,4,25,25,0.0004,,,,,
0.044919409,6,2,200,80,0.01,,,,,
0.04492044,4,4,350,25,0.001,,,,,
0.044921581,10,4,150,200,0.1,,,,,
0.044928153,2,4,200,200,0.0004,,,,,
0.044929852,8,4,250,250,0.001,,,,,
0.044931533,10,2,250,25,0.1,,,,,
0.04493294,4,2,400,100,0.0004,,,,,
0.044938191,6,4,150,150,0.002,,,,,
0.044938926,4,4,10,1,0.1,,,,,
0.044944652,2,4,250,100,0.0002,,,,,
0.044946365,2,2,25,1,0.0002,,,,,
0.044947795,8,2,250,50,0.0001,,,,,
0.044953042,2,4,200,25,0.0001,,,,,
0.04495647,4,4,350,150,0.0002,,,,,
0.044957969,2,2,100,250,0.01,,,,,
0.044958704,8,2,25,1,0.02,,,,,
0.044959871,4,2,150,80,0.1,,,,,
0.044960532,10,4,300,1,0.01,,,,,
0.044962469,6,2,350,80,0.001,,,,,
0.044963268,4,4,250,80,0.01,,,,,
0.044964263,10,2,400,1,0.1,,,,,
0.044966782,4,2,25,150,0.0002,,,,,
0.044967045,6,4,400,250,0.0001,,,,,
0.044969079,10,4,150,300,0.004,,,,,
0.044969778,4,2,50,200,0.002,,,,,
0.044971796,10,2,150,200,0.0004,,,,,
0.044972917,4,2,100,100,0.0004,,,,,
0.044974406,2,2,50,300,0.002,,,,,
0.044978133,10,2,100,300,0.0004,,,,,
0.044978335,4,4,300,300,0.02,,,,,
0.044980536,2,4,10,100,0.0001,,,,,
0.044981128,8,2,25,50,0.0004,,,,,
0.044991161,8,2,200,50,0.1,,,,,
0.044994024,6,4,200,100,0.0001,,,,,
0.044994722,4,2,50,300,0.04,,,,,
0.044997008,8,4,25,200,0.004,,,,,
0.044999877,2,4,300,250,0.0004,,,,,
0.045000387,6,4,100,80,0.1,,,,,
0.045009673,2,2,25,100,0.0004,,,,,
0.04501136,10,2,100,50,0.0002,,,,,
0.045017259,2,4,150,10,0.0001,,,,,
0.045021506,2,2,50,200,0.001,,,,,
0.045026534,4,4,350,80,0.0002,,,,,
0.045026675,4,2,150,50,0.002,,,,,
0.045027312,2,4,25,25,0.001,,,,,
0.045028707,4,4,350,50,0.0001,,,,,
0.045030651,6,4,350,10,0.0002,,,,,
0.045031817,4,4,300,200,0.1,,,,,
0.045035301,6,4,100,80,0.002,,,,,
0.045037126,2,4,400,100,0.0002,,,,,
0.045038626,6,4,350,50,0.0004,,,,,
0.045039694,2,4,50,1,0.04,,,,,
0.045040518,8,2,400,80,0.0002,,,,,
0.045041128,4,4,25,25,0.01,,,,,
0.045041194,8,4,10,50,0.1,,,,,
0.045045844,8,4,10,250,0.004,,,,,
0.045050004,10,4,400,250,0.0001,,,,,
0.045051298,6,2,400,1,0.04,,,,,
0.045051982,8,4,350,100,0.1,,,,,
0.045053548,2,2,10,1,0.0004,,,,,
0.045054895,6,2,10,1,0.0004,,,,,
0.04505749,6,2,200,80,0.0001,,,,,
0.045060415,4,2,10,80,0.004,,,,,
0.045064789,4,2,300,10,0.04,,,,,
0.04506532,10,2,25,50,0.01,,,,,
0.045065487,6,2,50,100,0.02,,,,,
0.045065751,6,4,100,100,0.004,,,,,
0.045067242,10,4,350,150,0.0001,,,,,
0.045068387,6,2,200,250,0.0004,,,,,
0.045068433,6,2,10,1,0.01,,,,,
0.045071089,8,4,400,200,0.1,,,,,
0.045073041,8,4,100,300,0.001,,,,,
0.045077245,4,2,300,80,0.004,,,,,
0.045079354,2,2,50,100,0.01,,,,,
0.04507974,10,2,350,100,0.0004,,,,,
0.045079972,2,2,100,25,0.0002,,,,,
0.045080338,10,2,25,80,0.001,,,,,
0.045080939,6,2,50,10,0.01,,,,,
0.045085335,4,4,25,1,0.004,,,,,
0.045088649,6,2,100,50,0.0002,,,,,
0.045089125,4,2,150,150,0.002,,,,,
0.045090075,6,4,10,25,0.001,,,,,
0.04509371,4,2,10,150,0.002,,,,,
0.04509963,4,4,25,80,0.001,,,,,
0.045100243,8,2,50,10,0.0001,,,,,
0.045104529,4,2,100,300,0.02,,,,,
0.045105907,4,2,10,200,0.01,,,,,
0.045110847,10,2,25,100,0.001,,,,,
0.045112365,8,4,400,50,0.002,,,,,
0.045113305,4,2,150,250,0.02,,,,,
0.04511499,4,4,25,100,0.04,,,,,
0.045117305,6,4,50,80,0.002,,,,,
0.045117876,4,4,200,50,0.01,,,,,
0.045118331,2,2,10,25,0.002,,,,,
0.045119918,8,2,150,80,0.0001,,,,,
0.045120504,4,2,400,300,0.01,,,,,
0.045127861,10,4,25,10,0.0002,,,,,
0.045128917,10,2,200,1,0.002,,,,,
0.045133906,10,4,10,10,0.02,,,,,
0.045138403,2,2,50,100,0.0002,,,,,
0.04513966,6,2,100,200,0.04,,,,,
0.045140076,8,2,10,150,0.04,,,,,
0.045142342,10,2,100,100,0.001,,,,,
0.045145489,6,2,250,1,0.02,,,,,
0.045146544,6,2,50,100,0.002,,,,,
0.045153086,8,2,250,250,0.0002,,,,,
0.045157419,4,4,150,25,0.002,,,,,
0.045158315,6,2,25,50,0.0001,,,,,
0.045158867,6,2,50,150,0.0004,,,,,
0.04516009,2,4,50,1,0.0001,,,,,
0.045160363,8,4,300,25,0.1,,,,,
0.045160512,2,2,25,200,0.002,,,,,
0.045162207,6,4,250,50,0.04,,,,,
0.045166185,4,2,250,250,0.01,,,,,
0.045168686,2,2,200,10,0.001,,,,,
0.045172685,6,4,50,150,0.004,,,,,
0.045172757,6,4,25,1,0.04,,,,,
0.045173176,6,2,200,25,0.02,,,,,
0.045177872,4,4,50,25,0.0002,,,,,
0.045181782,4,2,50,1,0.0002,,,,,
0.045182906,4,2,250,250,0.001,,,,,
0.04518362,6,4,300,300,0.0004,,,,,
0.045184204,6,4,350,10,0.02,,,,,
0.04518601,10,4,150,250,0.001,,,,,
0.045193948,8,2,100,250,0.0004,,,,,
0.0451963,6,4,50,80,0.0004,,,,,
0.045199297,8,4,350,80,0.0002,,,,,
0.045200161,10,4,350,50,0.1,,,,,
0.045200986,10,4,25,80,0.0002,,,,,
0.045207658,6,2,50,80,0.0001,,,,,
0.045207799,4,2,10,200,0.0004,,,,,
0.045209536,2,2,25,80,0.004,,,,,
0.045210798,8,2,50,25,0.1,,,,,
0.045211282,4,2,250,25,0.0001,,,,,
0.04521137,2,2,25,25,0.0001,,,,,
0.045211956,6,2,350,250,0.002,,,,,
0.045212211,2,4,150,250,0.01,,,,,
0.045214728,4,4,10,50,0.0002,,,,,
0.045217482,4,2,100,250,0.01,,,,,
0.045218782,8,4,25,150,0.002,,,,,
0.045219165,4,4,200,50,0.0001,,,,,
0.045219238,6,2,300,150,0.0002,,,,,
0.045220638,6,2,350,10,0.0001,,,,,
0.045221207,10,4,400,200,0.01,,,,,
0.045221762,10,2,250,300,0.0002,,,,,
0.045222639,8,2,50,200,0.0001,,,,,
0.045223163,2,4,400,25,0.004,,,,,
0.045225063,8,2,250,80,0.0004,,,,,
0.045228795,10,2,200,10,0.1,,,,,
0.045232089,2,2,150,50,0.0004,,,,,
0.045232141,10,4,25,1,0.0001,,,,,
0.045233027,10,2,50,300,0.004,,,,,
0.045236903,6,2,150,200,0.01,,,,,
0.045238141,4,4,25,200,0.0001,,,,,
0.04523981,10,2,150,200,0.004,,,,,
0.045242411,10,4,400,10,0.0002,,,,,
0.04524615,8,2,100,50,0.0001,,,,,
0.045250204,10,2,10,1,0.01,,,,,
0.045252184,4,4,150,80,0.004,,,,,
0.045265522,10,2,350,100,0.0002,,,,,
0.045268217,8,4,10,250,0.1,,,,,
0.045269616,8,2,25,25,0.0004,,,,,
0.045270601,10,4,10,250,0.0002,,,,,
0.045270817,6,2,250,250,0.0004,,,,,
0.045272306,2,4,25,10,0.04,,,,,
0.0452731,2,4,350,80,0.0001,,,,,
0.04527723,2,4,350,200,0.01,,,,,
0.045277758,4,4,25,25,0.02,,,,,
0.045278126,2,4,25,10,0.0004,,,,,
0.045278949,4,2,350,250,0.002,,,,,
0.045279349,8,4,25,100,0.001,,,,,
0.045281578,6,2,200,150,0.002,,,,,
0.045282521,6,2,400,250,0.0001,,,,,
0.045283243,4,4,250,80,0.0001,,,,,
0.04528344,4,4,10,10,0.0004,,,,,
0.045283859,4,4,200,250,0.1,,,,,
0.045285231,6,4,200,300,0.02,,,,,
0.045286034,2,4,50,200,0.0001,,,,,
0.045286123,2,2,25,200,0.01,,,,,
0.045291804,6,4,300,100,0.01,,,,,
0.045294092,8,4,50,10,0.004,,,,,
0.0452943,8,2,200,25,0.0001,,,,,
0.045296213,2,2,10,50,0.0002,,,,,
0.04529638,10,4,25,100,0.0001,,,,,
0.045298294,4,2,300,100,0.004,,,,,
0.0453006,2,4,350,300,0.0004,,,,,
0.045300792,4,2,400,100,0.002,,,,,
0.045301623,8,2,25,250,0.0001,,,,,
0.045303937,10,4,25,25,0.004,,,,,
0.04530818,8,2,50,300,0.004,,,,,
0.045308894,2,4,25,25,0.0001,,,,,
0.045310655,8,2,200,50,0.04,,,,,
0.045313021,8,2,25,10,0.004,,,,,
0.045314396,2,4,300,50,0.0001,,,,,
0.045314597,2,2,100,200,0.01,,,,,
0.045316501,6,4,200,300,0.0004,,,,,
0.045325459,2,2,100,250,0.002,,,,,
0.045333475,2,2,25,100,0.004,,,,,
0.04533674,8,2,100,50,0.1,,,,,
0.045340611,8,2,400,200,0.0001,,,,,
0.045343196,4,2,150,150,0.0004,,,,,
0.045343252,8,2,50,25,0.0002,,,,,
0.045343995,6,4,50,25,0.1,,,,,
0.045345219,2,4,100,50,0.0002,,,,,
0.045345668,2,4,100,80,0.0004,,,,,
0.04534596,6,4,300,100,0.002,,,,,
0.045346644,2,2,300,100,0.1,,,,,
0.045346963,10,2,25,150,0.0002,,,,,
0.045354752,2,4,200,80,0.0002,,,,,
0.045355616,2,4,250,80,0.0002,,,,,
0.045356133,2,4,25,80,0.001,,,,,
0.045356999,8,2,150,150,0.004,,,,,
0.045357038,10,4,350,200,0.0001,,,,,
0.04535762,2,2,10,50,0.0004,,,,,
0.045358901,4,4,150,150,0.002,,,,,
0.045359949,6,2,100,10,0.0001,,,,,
0.045360645,8,4,150,50,0.0001,,,,,
0.04536379,2,4,100,50,0.0004,,,,,
0.045364747,10,4,300,150,0.0001,,,,,
0.045368618,4,2,250,50,0.002,,,,,
0.045369224,2,2,25,250,0.002,,,,,
0.045370058,4,2,100,150,0.0004,,,,,
0.04537107,10,4,350,300,0.0002,,,,,
0.04537116,6,2,350,10,0.004,,,,,
0.045374925,4,2,200,250,0.002,,,,,
0.045374951,10,4,50,150,0.001,,,,,
0.045377874,4,2,100,150,0.01,,,,,
0.045378461,6,4,150,150,0.0002,,,,,
0.045380337,8,2,400,25,0.001,,,,,
0.045381562,2,2,100,150,0.0004,,,,,
0.045382007,4,4,10,10,0.001,,,,,
0.045391344,10,2,100,50,0.004,,,,,
0.045393674,10,4,10,200,0.04,,,,,
0.045394021,8,2,300,100,0.0001,,,,,
0.045402064,6,4,250,150,0.001,,,,,
0.045406221,10,4,250,100,0.0001,,,,,
0.04541127,10,4,25,100,0.02,,,,,
0.0454118,2,4,25,150,0.004,,,,,
0.045412209,2,4,50,150,0.002,,,,,
0.045414233,4,4,400,50,0.0001,,,,,
0.045416529,2,2,100,1,0.02,,,,,
0.045417063,10,2,50,50,0.04,,,,,
0.045417817,8,4,250,10,0.0004,,,,,
0.04542313,6,2,50,25,0.0002,,,,,
0.045423826,2,4,300,150,0.0002,,,,,
0.045425476,4,4,200,100,0.004,,,,,
0.045426286,6,2,100,100,0.04,,,,,
0.0454292,2,2,100,50,0.0004,,,,,
0.045429983,10,2,350,250,0.0001,,,,,
0.045430053,4,2,100,200,0.1,,,,,
0.045434649,10,4,250,80,0.001,,,,,
0.045435811,10,2,250,200,0.0001,,,,,
0.04543606,6,2,150,200,0.004,,,,,
0.045439289,4,4,25,1,0.0001,,,,,
0.045445274,10,2,200,300,0.0002,,,,,
0.045446706,8,2,25,200,0.0002,,,,,
0.045451641,2,2,250,10,0.1,,,,,
0.045454104,4,4,10,25,0.002,,,,,
0.045454955,2,2,50,1,0.0001,,,,,
0.045455478,8,4,100,300,0.004,,,,,
0.045458787,8,2,200,100,0.0002,,,,,
0.045460395,10,2,25,80,0.0001,,,,,
0.045464426,6,2,10,200,0.0001,,,,,
0.045466093,6,4,25,50,0.0001,,,,,
0.045466515,8,2,400,300,0.02,,,,,
0.045467393,8,4,50,10,0.0002,,,,,
0.045470898,10,2,25,200,0.1,,,,,
0.045475666,6,2,150,50,0.0001,,,,,
0.045475746,2,4,50,100,0.001,,,,,
0.045479966,2,2,400,150,0.0001,,,,,
0.04548335,6,4,250,10,0.1,,,,,
0.04548401,4,2,50,150,0.004,,,,,
0.045486785,6,2,350,80,0.0001,,,,,
0.045488043,4,4,350,250,0.0002,,,,,
0.045492252,2,4,10,1,0.0004,,,,,
0.04549293,2,4,10,300,0.0004,,,,,
0.045493972,2,2,200,50,0.002,,,,,
0.045494426,4,4,25,300,0.01,,,,,
0.045496484,8,2,200,80,0.0001,,,,,
0.045497801,4,4,100,50,0.01,,,,,
0.045498856,2,2,350,250,0.0004,,,,,
0.04550224,4,4,25,80,0.002,,,,,
0.045504665,4,2,400,200,0.0002,,,,,
0.045506576,6,4,100,150,0.0004,,,,,
0.045508584,2,2,10,150,0.004,,,,,
0.045515842,10,4,50,200,0.1,,,,,
0.04551693,8,2,250,150,0.0001,,,,,
0.045517299,10,2,10,300,0.1,,,,,
0.045519508,4,2,25,10,0.0002,,,,,
0.045524309,6,2,300,25,0.0002,,,,,
0.045525726,10,2,400,100,0.0002,,,,,
0.045528326,10,2,250,100,0.02,,,,,
0.045529621,10,2,50,25,0.02,,,,,
0.045529948,6,4,200,10,0.0002,,,,,
0.0455305,2,2,50,300,0.001,,,,,
0.045531035,8,2,200,250,0.0002,,,,,
0.045535568,4,2,200,1,0.0001,,,,,
0.045541994,10,2,250,300,0.0004,,,,,
0.04554494,4,2,300,150,0.004,,,,,
0.045545466,10,4,100,200,0.0004,,,,,
0.045546171,6,4,100,100,0.02,,,,,
0.04554639,2,2,350,50,0.1,,,,,
0.045546519,4,4,25,50,0.001,,,,,
0.045552423,4,2,200,150,0.0004,,,,,
0.045552514,6,4,250,250,0.02,,,,,
0.045553168,6,2,350,25,0.04,,,,,
0.04555331,2,4,350,300,0.0002,,,,,
0.045557527,8,4,100,1,0.02,,,,,
0.045560607,8,4,150,300,0.0004,,,,,
0.045562168,4,4,10,25,0.0002,,,,,
0.045566155,2,2,10,250,0.004,,,,,
0.045566271,8,4,25,25,0.0001,,,,,
0.045567269,8,4,50,300,0.002,,,,,
0.045571446,6,2,50,1,0.0001,,,,,
0.045571825,8,2,50,200,0.004,,,,,
0.04557441,2,2,10,50,0.002,,,,,
0.045574464,4,4,10,1,0.0004,,,,,
0.045579986,10,4,150,200,0.04,,,,,
0.045580376,10,2,25,250,0.04,,,,,
